"pmid","title","source","abstract"
"35922419","Epigenetic signatures relating to disease-associated genotypic burden in familial risk of bipolar disorder.","Transl Psychiatry","Environmental factors contribute to risk of bipolar disorder (BD), but how environmental factors impact the development of psychopathology within the context of elevated genetic risk is unknown. We herein sought to identify epigenetic signatures operating in the context of polygenic risk for BD in young people at high familial risk (HR) of BD. Peripheral blood-derived DNA was assayed using Illumina PsychArray, and Methylation-450K or -EPIC BeadChips. Polygenic risk scores (PRS) were calculated using summary statistics from recent genome-wide association studies for BD, major depressive disorder (MDD) and cross-disorder (meta-analysis of eight psychiatric disorders). Unrelated HR participants of European ancestry (n = 103) were stratified based on their BD-PRS score within the HR-population distribution, and the top two quintiles (High-BD-PRS; n = 41) compared against the bottom two quintiles (Low-BD-PRS; n = 41). The High-BD-PRS stratum also had higher mean cross-disorder-PRS and MDD-PRS (ANCOVA p = 0.035 and p = 0.024, respectively). We evaluated DNA methylation differences between High-BD-PRS and Low-BD-PRS strata using linear models. One differentially methylated probe (DMP) (cg00933603; p = 3.54 × 10-7) in VARS2, a mitochondrial aminoacyl-tRNA synthetase, remained significantly hypomethylated after multiple-testing correction. Overall, BD-PRS appeared to broadly impact epigenetic processes, with 1,183 genes mapped to nominal DMPs (p < 0.05); these displayed convergence with genes previously associated with BD, schizophrenia, chronotype, and risk taking. We tested poly-methylomic epigenetic profiles derived from nominal DMPs in two independent samples (n = 54 and n = 82, respectively), and conducted an exploratory evaluation of the effects of family environment, indexing cohesion and flexibility. This study highlights an important interplay between heritable risk and epigenetic factors, which warrant further exploration.© 2022. The Author(s)."
"35922236","[A case-control study on the relationship between DNA methylation and occupational noise hearing loss].","Zhonghua Yu Fang Yi Xue Za Zhi","Objective:To explore the relationship between DNA methylation and occupational noise-induced hearing loss.Methods:A case-control study was conducted. People with hearing loss induced by occupational noise were recruited as the case group and those with normal hearing but still exposed to occupational noise were recruited as the control group. A total of 60 participants were included, of which 30 participants were in the case group and 30 in the control group. The methylation level was detected by 850k genome-wide DNA methylation chip technology. The significance of differential methylated position (DMP) was tested by R-packet 'Champ'. The differential methylated region (DMR) was analyzed by using Champ's Bumphunter algorithm. Cluster profiler was used to analyze the gene list for GO and KEGG pathway enrichment.Results:There was significant difference between two groups in binaural high-frequency average hearing threshold (P<0.05), but there was no significant difference in age, smoking, drinking, hypertension, physical exercise and cumulative noise exposure. The results of DMP and DMR analysis showed that 713875 sites were detected in the case group and the control group, and 439 methylation sites with significant difference, accounting for 0.06%; 650 regions were detected, and 72 methylation regions with significant differences, accounting for 11.08%. Compared with the control group, the results of GO enrichment analysis showed that the case group had statistically significant differences in four pathways: axogenesis of projection neurons in the central nervous system, neuronal development in the central nervous system, axogenesis of neurons in the central nervous system and neuronal differentiation in the central nervous system. KEGG enrichment analysis showed that there were significant differences in sphingolipid metabolism, aldosterone synthesis and secretion, primary bile acid biosynthesis pathway between the case group and the control group.Conclusion:The occurrence of occupational noise-induced hearing loss may be related to the regulation of gene expression related to axogenesis of projection neurons in the central nervous system, development of neurons in the central nervous system, axogenesis of neurons in the central nervous system, differentiation of neurons in the central nervous system, sphingolipid metabolism, aldosterone synthesis and secretion, primary bile acid biosynthesis and gene methylation related to metabolism."
"35921480","Epigenetic Clock Acceleration Is Linked to Age at Onset of Parkinson's Disease.","Mov Disord","Aging is the strongest risk factor for Parkinson's disease (PD), which is a clinically heterogeneous movement disorder with highly variable age at onset. DNA methylation age (DNAm age) is an epigenetic clock that could reflect biological aging.The aim was to evaluate whether PD age at onset is associated with DNAm-age acceleration (difference between DNAm age and chronological age).We used the genome-wide Infinium MethylationEPIC array to assess DNAm age in discovery (n = 96) and replication (n = 182) idiopathic PD cohorts and a unique longitudinal LRRK2 cohort (n = 220) at four time points over a 3-year period, comprising 91 manifesting and 129 nonmanifesting G2019S carriers at baseline. Cox proportional hazard regression and multivariate linear regression were used to evaluate the relation between DNAm-age acceleration and PD age at onset, which was highly variable in manifesting G2019S carriers (36-75 years) and both idiopathic PD cohorts (26-77 and 35-81 years).DNAm-age acceleration remained steady over the 3-year period in most G2019S carriers. It was strongly associated with age at onset in the LRRK2 cohort (P = 2.25 × 10-15) and discovery idiopathic PD cohort (P = 5.39 × 10-9), suggesting that every 5-year increase in DNAm-age acceleration is related to about a 6-year earlier onset. This link was replicated in an independent idiopathic PD cohort (P = 1.91 × 10-10). In each cohort, the faster-aging group has an increased hazard for an earlier onset (up to 255%).This study is the first to demonstrate that DNAm-age acceleration is related to PD age at onset, which could be considered in disease-modifying clinical trials. Future studies should evaluate the stability of DNAm-age acceleration over longer time periods, especially for phenoconverters from nonmanifesting to manifesting individuals. © 2022 International Parkinson and Movement Disorder Society.© 2022 International Parkinson and Movement Disorder Society."
"35917939","Glucocorticoids and glucolipotoxicity alter the DNA methylome and function of human EndoC-βH1 cells.","Life Sci","Synthetic glucocorticoids, including dexamethasone (DEX), are clinically prescribed due to their immunoregulatory properties. In excess they can perturb glucose homeostasis, with individuals predisposed to glucose intolerance more sensitive to these negative effects. While DEX is known to negatively impact β-cell function, it is unclear how. Hence, our aim was to investigate the effect of DEX on β-cell function, both alone and in combination with a diabetogenic milieu in the form of elevated glucose and palmitate.Human pancreatic EndoC-βH1 cells were cultured in the presence of high glucose and palmitate (glucolipotoxicity) and/or a pharmacological concentration of DEX, before functional and molecular analyses.Either treatment alone resulted in reduced insulin content and secretion, while the combination of DEX and glucolipotoxicity promoted a strong synergistic effect. These effects were associated with reduced insulin biosynthesis, likely due to downregulation of PDX1, MAFA, and the proinsulin converting enzymes, as well as reduced ATP response upon glucose stimulation. Genome-wide DNA methylation analysis found changes on PDE4D, MBNL1 and TMEM178B, all implicated in β-cell function, after all three treatments. DEX alone caused very strong demethylation of the glucocorticoid-regulated gene ZBTB16, also known to influence the β-cell, while the combined treatment caused altered methylation of many known β-cell regulators and diabetes candidate genes.DEX treatment and glucolipotoxic conditions separately alter the β-cell epigenome and function. The combination of both treatments exacerbates these changes, showing that caution is needed when prescribing potent glucocorticoids in patients with dysregulated metabolism.Copyright © 2022. Published by Elsevier Inc."
"35915606","Integrated Analysis of Gene Expression and Methylation Data to Identify Potential Biomarkers Related to Atherosclerosis Onset.","Oxid Med Cell Longev","Atherosclerosis is a kind of chronic inflammatory cardiovascular disease. Epigenetic regulation plays a crucial role in atherosclerosis. Our study was aimed at finding potential biomarkers associated with the occurrence of atherosclerosis. Two datasets were downloaded from the Gene Expression Omnibus (GEO) database. The epigenome-wide association study (EWAS) analysis was performed on methylation data using CpGassoc package. The differential expression analysis was conducted on mRNA data using limma package. The GO (Gene Ontology) and KEGG (Kyoto Encyclopedia of Genes and Genomes) functional enrichment was done in clusterProfiler package. Finally, the logistic regression model was constructed using generalized linear model (glm) function. Between atherosclerotic vs. nonatherosclerotic samples, totally 4980 cytosine-phosphate-guanine (CpG) sites (annotated to 2860 genes) and 132 differentially expressed genes (DEGs) related to atherosclerosis were identified. The annotated 2860 genes and 132 DEGs were significantly enriched in 9 and 4 KEGG pathways and 289 and 132 GO terms, respectively. After cross-analysis, 6 crucial CpG sites were screened to build the model, including cg01187920, cg03422911, cg08018825, cg10967350, cg14473924, and cg25313204. The diagnostic model could reliably separate the atherosclerosis samples from nonatherosclerotic samples. In conclusion, the 6 CpG sites are probably potential diagnostic biomarkers for atherosclerosis, including cg01187920, cg03422911, cg08018825, cg10967350, cg14473924, and cg25313204.Copyright © 2022 Xiaoming Li et al."
"35914392","Examining the epigenetic mechanisms of childhood adversity and sensitive periods: A gene set-based approach.","Psychoneuroendocrinology","Sensitive periods are developmental stages of heightened plasticity when life experiences, including exposure to childhood adversity, have the potential to exert more lasting impacts. Epigenetic mechanisms, including DNA methylation (DNAm), may provide a pathway through which adversity induces long-term biological changes. DNAm shifts may be more likely to occur during sensitive periods, especially within genes that regulate the timing of sensitive periods. Here, we investigated the possibility that childhood adversity during specific life stages is associated with DNAm changes in genes known to regulate the timing and duration of sensitive periods.Genome-wide DNAm profiles came from the Avon Longitudinal Study of Parents and Children (n = 785). We first used principal component analysis (PCA) to summarize DNAm variation across 530 CpG sites mapped to the promoters of 58 genes previously-identified as regulating sensitive periods. Gene-level DNAm summaries were calculated for genes regulating sensitive period opening (ngenes= 15), closing (ngenes= 36), and expression (ngenes= 8). We then performed linear discriminant analysis (LDA) to test associations between seven types of parent-reported, time-varying measures of exposure to childhood adversity and DNAm principal components. To our knowledge, this is the first time LDA has been applied to analyze functionally grouped DNAm data to characterize associations between an environmental exposure and epigenetic differences.Suggestive evidence emerged for associations between sexual or physical abuse as well as financial hardship during middle childhood, and DNAm of genetic pathways regulating sensitive period opening and expression. However, no statistically significant associations were identified after multiple testing correction.Our gene set-based method combining PCA and LDA complements epigenome-wide approaches. Although our results were largely null, these findings provide a proof-of-concept for studying time-varying exposures and gene- or pathway-level epigenetic modifications.Copyright © 2022 Elsevier Ltd. All rights reserved."
"35913571","Single-base methylome analysis reveals dynamic changes of genome-wide DNA methylation associated with rapid stem growth of woody bamboos.","Planta","CG and CHG methylation levels in the rapid shoot growth stages (ST2-ST4) of woody bamboos were obviously decreased, which might regulate the internode elongation during rapid shoot growth, while CHH methylation was strongly associated with shoot developmental time or age. DNA methylation plays a critical role in the regulation of plant growth and development. Woody bamboos have a unique trait of rapid stem growth resulted from internode elongation at the shooting period. However, it is still unclear whether DNA methylation significantly controls the bamboo rapid stem growth. Here we present whole-genome DNA methylation profiles of the paleotropical woody bamboo Bonia amplexicaulis at five newly defined stages of shoot growth, named ST1-ST5. We found that CG and CHG methylation levels in the rapid shoot growth stages (ST2-ST4) were significantly lower than in the incubation (ST1) and plateau stages (ST5). The changes in methylation levels mainly occurred in flanking regions of genes and gene body regions, and 23647 differentially methylated regions (DMRs) were identified between ST1 and rapid shoot growth stages (ST2-ST4). Combined with transcriptome analysis, we found that DMR-related genes enriched in the auxin and jasmonic acid (JA) signal transduction, and other pathways closely related to plant growth. Intriguingly, CHH methylation was not involved in the rapid shoot growth, but strongly associated with shoot developmental time by gradually accumulating in transposable elements (TEs) regions. Overall, our results reveal the importance of DNA methylation in regulating the bamboo rapid shoot growth and suggest a role of DNA methylation associated with development time or age in woody bamboos.© 2022. The Author(s), under exclusive licence to Springer-Verlag GmbH Germany, part of Springer Nature."
"35912844","Genome wide exploration of the methylome in aggressive B-cell lymphoma in Golden Retrievers reveals a conserved hypermethylome.","Epigenetics","Few recurrent DNA mutations are seen in aggressive canine B cell lymphomas (cBCL), suggesting other frequent drivers. The methylated island recovery assay (MIRA-seq) or methylated CpG-binding domain sequencing (MBD-seq) was used to define the genome-wide methylation profiles in aggressive cBCL in Golden Retrievers to determine if cBCL can be better defined by epigenetic changes than by DNA mutations. DNA hypermethylation patterns were relatively homogenous within cBCL samples in Golden Retrievers, in different breeds and in geographical regions. Aberrant hypermethylation is thus suspected to be a central and early event in cBCL lymphomagenesis. Distinct subgroups within cBCL in Golden Retrievers were not identified with DNA methylation profiles. In comparison, the methylome profile of human DLBCL (hDLBCL) is relatively heterogeneous. Only moderate similarity between hDLBCL and cBCL was seen and cBCL likely cannot be accurately classified into the subtypes seen in hDLBCL. Genes with hypermethylated regions in the promoter-TSS-first exon of cBCL compared to normal B cells often also had additional hyper- and hypomethylated regions distributed throughout the gene suggesting non-randomized repeat targeting of key genes by epigenetic mechanisms. The prevalence of hypermethylation in transcription factor families in aggressive cBCL may represent a fundamental step in lymphomagenesis."
"35912263","Molecular Heterogeneity in Pediatric Malignant Rhabdoid Tumors in Patients With Multi-Organ Involvement.","Front Oncol","Rhabdoid tumors (RTs) of the brain (atypical teratoid/rhabdoid tumor; AT/RT) and extracranial sites (most often the kidney; RTK) are malignant tumors predominantly occurring in children, frequently those withSMARCB1germline alterations. Here we present data from seven RTs from three pediatric patients who all had multi-organ involvement. The tumors were analyzed using a multimodal molecular approach, which included exome sequencing of tumor and germline comparator and RNA sequencing and DNA array-based methylation profiling of tumors.SMARCB1germline alterations were identified in all patients and in all tumors. We observed a second hit inSMARCB1 viachr22 loss of heterozygosity. By methylation profiling, all tumors were classified as rhabdoid tumors with a corresponding subclassification within the MYC, TYR, or SHH AT/RT subgroups. Using RNA-seq gene expression clustering, we recapitulated the classification of known AT/RT subgroups. Synchronous brain and kidney tumors from the same patient showed different patterns of either copy number variants, single-nucleotide variants, and/or genome-wide DNA methylation, suggestive of non-clonal origin. Furthermore, we demonstrated that a lung and abdominal metastasis from two patients shared overlapping molecular features with the patient's primary kidney tumor, indicating the likely origin of the metastasis. In addition to theSMARCB1events, we identified other whole-chromosome events and single-nucleotide variants in tumors, but none were found to be prognostic, diagnostic, or offer therapeutic potential for rhabdoid tumors. While our findings are of biological interest, there may also be clinical value in comprehensive molecular profiling in patients with multiple rhabdoid tumors, particularly given the potential prognostic and therapeutic implications for different rhabdoid tumor subgroups demonstrated in recent clinical trials and other large cohort studies.Copyright © 2022 Miller, Wheeler, LaHaye, Schieffer, Cearlock, Venkata, Bravo, Grischow, Kelly, White, Pierson, Boué, Koo, Klawinski, Ranalli, Shaikhouni, Salloum, Shatara, Leonard, Wilson, Cottrell, Mardis and Koboldt."
"35912111","Epigenetic Regulation of Phenotypic Sexual Plasticity Inducing Skewed Sex Ratio in Zebrafish.","Front Cell Dev Biol","The plasticity of sexual phenotype in response to environmental conditions results in biased sex ratios, and their variation has an effect on population dynamics. Epigenetic modifications can modulate sex ratio variation in species, where sex is determined by genetic and environmental factors. However, the role of epigenetic mechanisms underlying skewed sex ratios is far from being clear and is still an object of debate in evolutionary developmental biology. In this study, we used zebrafish as a model animal to investigate the effect of DNA methylation on sex ratio variation in sex-biased families in response to environmental temperature. Two sex-biased families with a significant difference in sex ratio were selected for genome-wide DNA methylation analysis using reduced representation bisulfite sequencing (RRBS). The results showed significant genome-wide methylation differences between male-biased and female-biased families, with a greater number of methylated CpG sites in testes than ovaries. Likewise, pronounced differences between testes and ovaries were identified within both families, where the male-biased family exhibited a higher number of methylated sites than the female-biased family. The effect of temperature showed more methylated positions in the high incubation temperature than the control temperature. We found differential methylation of many reproduction-related genes (e.g.,sox9a, nr5a2, lhx8a, gata4) and genes involved in epigenetic mechanisms (e.g.,dnmt3bb.1, dimt1l,hdac11, h1m) in both families. We conclude that epigenetic modifications can influence the sex ratio variation in zebrafish families and may generate skewed sex ratios, which could have a negative consequence for population fitness in species with genotype-environment interaction sex-determining system under rapid environmental changes.Copyright © 2022 Hosseini, Trakooljul, Hirschfeld, Wimmers, Simianer, Tetens, Sharifi and Brenig."
"35908110","Dysfunction of histone demethylase IBM1 in Arabidopsis causes autoimmunity and reshapes the root microbiome.","ISME J","Root microbiota is important for plant growth and fitness. Little is known about whether and how the assembly of root microbiota may be controlled by epigenetic regulation, which is crucial for gene transcription and genome stability. Here we show that dysfunction of the histone demethylase IBM1 (INCREASE IN BONSAI METHYLATION 1) in Arabidopsis thaliana substantially reshaped the root microbiota, with the majority of the significant amplicon sequence variants (ASVs) being decreased. Transcriptome analyses of plants grown in soil and in sterile growth medium jointly disclosed salicylic acid (SA)-mediated autoimmunity and production of the defense metabolite camalexin in the ibm1 mutants. Analyses of genome-wide histone modifications and DNA methylation highlighted epigenetic modifications permissive for transcription at several important defense regulators. Consistently, ibm1 mutants showed increased resistance to the pathogen Pseudomonas syringae DC3000 with stronger immune responses. In addition, ibm1 showed substantially impaired plant growth promotion in response to beneficial bacteria; the impairment was partially mimicked by exogenous application of SA to wild-type plants, and by a null mutation of AGP19 that is important for cell expansion and that is repressed with DNA hypermethylation in ibm1. IBM1-dependent epigenetic regulation imposes strong and broad impacts on plant-microbe interactions and thereby shapes the assembly of root microbiota.© 2022. The Author(s)."
