"pmid","title","source","abstract"
"33752734","Epigenome-wide association study of whole blood gene expression in Framingham Heart Study participants provides molecular insight into the potential role of CHRNA5 in cigarette smoking-related lung diseases.","Clin Epigenetics","DNA methylation is a key epigenetic modification that can directly affect gene regulation. DNA methylation is highly influenced by environmental factors such as cigarette smoking, which is causally related to chronic obstructive pulmonary disease (COPD) and lung cancer. To date, there have been few large-scale, combined analyses of DNA methylation and gene expression and their interrelations with lung diseases.We performed an epigenome-wide association study of whole blood gene expression in ~ 6000 individuals from four cohorts. We discovered and replicated numerous CpGs associated with the expression of cis genes within 500 kb of each CpG, with 148 to 1,741 cis CpG-transcript pairs identified across cohorts. We found that the closer a CpG resided to a transcription start site, the larger its effect size, and that 36% of cis CpG-transcript pairs share the same causal genetic variant. Mendelian randomization analyses revealed that hypomethylation and lower expression of CHRNA5, which encodes a smoking-related nicotinic receptor, are causally linked to increased risk of COPD and lung cancer. This putatively causal relationship was further validated in lung tissue data.Our results provide a large and comprehensive association study of whole blood DNA methylation with gene expression. Expression platform differences rather than population differences are critical to the replication of cis CpG-transcript pairs. The low reproducibility of trans CpG-transcript pairs suggests that DNA methylation regulates nearby rather than remote gene expression. The putatively causal roles of methylation and expression of CHRNA5 in relation to COPD and lung cancer provide evidence for a mechanistic link between patterns of smoking-related epigenetic variation and lung diseases, and highlight potential therapeutic targets for lung diseases and smoking cessation."
"33752591","Nonlinear ridge regression improves cell-type-specific differential expression analysis.","BMC Bioinformatics","Epigenome-wide association studies (EWAS) and differential gene expression analyses are generally performed on tissue samples, which consist of multiple cell types. Cell-type-specific effects of a trait, such as disease, on the omics expression are of interest but difficult or costly to measure experimentally. By measuring omics data for the bulk tissue, cell type composition of a sample can be inferred statistically. Subsequently, cell-type-specific effects are estimated by linear regression that includes terms representing the interaction between the cell type proportions and the trait. This approach involves two issues, scaling and multicollinearity.First, although cell composition is analyzed in linear scale, differential methylation/expression is analyzed suitably in the logit/log scale. To simultaneously analyze two scales, we applied nonlinear regression. Second, we show that the interaction terms are highly collinear, which is obstructive to ordinary regression. To cope with the multicollinearity, we applied ridge regularization. In simulated data, nonlinear ridge regression attained well-balanced sensitivity, specificity and precision. Marginal model attained the lowest precision and highest sensitivity and was the only algorithm to detect weak signal in real data.Nonlinear ridge regression performed cell-type-specific association test on bulk omics data with well-balanced performance. The omicwas package for R implements nonlinear ridge regression for cell-type-specific EWAS, differential gene expression and QTL analyses. The software is freely available from https://github.com/fumi-github/omicwas."
"33751861","Exposure to violence, chronic stress, nasal DNA methylation, and atopic asthma in children.","Pediatr Pulmonol","Exposure to violence (ETV) or chronic stress may influence asthma through unclear mechanisms.Epigenome-wide association study (EWAS) of ETV or chronic stress measures and DNA methylation in nasal epithelium from 487 Puerto Ricans aged 9-20 years who participated in the Epigenetic Variation and Childhood Asthma in Puerto Ricans study [EVA-PR]). We assessed four measures of ETV and chronic stress in children (ETV scale, gun violence, and perceived stress) and their mothers (perceived stress). Each EWAS was conducted using linear regression, with CpGs as dependent variables and the stress/violence measure as a predictor, adjusting for age, sex, the top five principal components, and SVA latent factors. We then selected the top 100 CpGs (by p value) associated with each stress/violence measure in EVA-PR and conducted a meta-analysis of the selected CpGs and atopic asthma using data from EVA-PR and two additional cohorts (Project Viva and PIAMA).Three CpGs (in SNN, PTPRN2, and LINC01164) were associated with maternal perceived stress or gun violence (p = 1.28-3.36 × 10-7), but not with atopic asthma, in EVA-PR. In a meta-analysis of three cohorts, which included the top CpGs associated with stress/violence measures in EVA-PR, 12 CpGs (in STARD3NL, SLC35F4, TSR3, CDC42SE2, KLHL25, PLCB1, BUD13, OR2B3, GALR1, TMEM196, TEAD4, and ANAPC13) were associated with atopic asthma at FDR-p < .05.Pending confirmation in longitudinal studies, our findings suggest that nasal epithelial methylation markers associated with measures of ETV and chronic stress may be linked to atopic asthma in children and adolescents.© 2021 Wiley Periodicals LLC."
"33750960","Recent loss of the Dim2 DNA methyltransferase decreases mutation rate in repeats and changes evolutionary trajectory in a fungal pathogen.","PLoS Genet","DNA methylation is found throughout all domains of life, yet the extent and function of DNA methylation differ among eukaryotes. Strains of the plant pathogenic fungus Zymoseptoria tritici appeared to lack cytosine DNA methylation (5mC) because gene amplification followed by Repeat-Induced Point mutation (RIP) resulted in the inactivation of the dim2 DNA methyltransferase gene. 5mC is, however, present in closely related sister species. We demonstrate that inactivation of dim2 occurred recently as some Z. tritici isolates carry a functional dim2 gene. Moreover, we show that dim2 inactivation occurred by a different path than previously hypothesized. We mapped the genome-wide distribution of 5mC in strains with or without functional dim2 alleles. Presence of functional dim2 correlates with high levels of 5mC in transposable elements (TEs), suggesting a role in genome defense. We identified low levels of 5mC in strains carrying non-functional dim2 alleles, suggesting that 5mC is maintained over time, presumably by an active Dnmt5 DNA methyltransferase. Integration of a functional dim2 allele in strains with mutated dim2 restored normal 5mC levels, demonstrating de novo cytosine methylation activity of Dim2. To assess the importance of 5mC for genome evolution, we performed an evolution experiment, comparing genomes of strains with high levels of 5mC to genomes of strains lacking functional dim2. We found that presence of a functional dim2 allele alters nucleotide composition by promoting C to T transitions (C→T) specifically at CpA (CA) sites during mitosis, likely contributing to TE inactivation. Our results show that 5mC density at TEs is a polymorphic trait in Z. tritici populations that can impact genome evolution."
"33750457","Genome-wide analysis of DNA methylation in Hirschsprung enteric precursor cells: unraveling the epigenetic landscape of enteric nervous system development.","Clin Epigenetics","Hirschsprung disease (HSCR, OMIM 142623) is a rare congenital disorder that results from a failure to fully colonize the gut by enteric precursor cells (EPCs) derived from the neural crest. Such incomplete gut colonization is due to alterations in EPCs proliferation, survival, migration and/or differentiation during enteric nervous system (ENS) development. This complex process is regulated by a network of signaling pathways that is orchestrated by genetic and epigenetic factors, and therefore alterations at these levels can lead to the onset of neurocristopathies such as HSCR. The goal of this study is to broaden our knowledge of the role of epigenetic mechanisms in the disease context, specifically in DNA methylation. Therefore, with this aim, a Whole-Genome Bisulfite Sequencing assay has been performed using EPCs from HSCR patients and human controls.This is the first study to present a whole genome DNA methylation profile in HSCR and reveal a decrease of global DNA methylation in CpG context in HSCR patients compared with controls, which correlates with a greater hypomethylation of the differentially methylated regions (DMRs) identified. These results agree with the de novo Methyltransferase 3b downregulation in EPCs from HSCR patients compared to controls, and with the decrease in the global DNA methylation level previously described by our group. Through the comparative analysis of DMRs between HSCR patients and controls, a set of new genes has been identified as potential susceptibility genes for HSCR at an epigenetic level. Moreover, previous differentially methylated genes related to HSCR have been found, which validates our approach.This study highlights the relevance of an adequate methylation pattern for a proper ENS development. This is a research area that provides a novel approach to deepen our understanding of the etiopathogenesis of HSCR."
"33750431","Stable DNMT3L overexpression in SH-SY5Y neurons recreates a facet of the genome-wide Down syndrome DNA methylation signature.","Epigenetics Chromatin","Down syndrome (DS) is characterized by a genome-wide profile of differential DNA methylation that is skewed towards hypermethylation in most tissues, including brain, and includes pan-tissue differential methylation. The molecular mechanisms involve the overexpression of genes related to DNA methylation on chromosome 21. Here, we stably overexpressed the chromosome 21 gene DNA methyltransferase 3L (DNMT3L) in the human SH-SY5Y neuroblastoma cell line and assayed DNA methylation at over 26 million CpGs by whole genome bisulfite sequencing (WGBS) at three different developmental phases (undifferentiated, differentiating, and differentiated).DNMT3L overexpression resulted in global CpG and CpG island hypermethylation as well as thousands of differentially methylated regions (DMRs). The DNMT3L DMRs were skewed towards hypermethylation and mapped to genes involved in neurodevelopment, cellular signaling, and gene regulation. Consensus DNMT3L DMRs showed that cell lines clustered by genotype and then differentiation phase, demonstrating sets of common genes affected across neuronal differentiation. The hypermethylated DNMT3L DMRs from all pairwise comparisons were enriched for regions of bivalent chromatin marked by H3K4me3 as well as differentially methylated sites from previous DS studies of diverse tissues. In contrast, the hypomethylated DNMT3L DMRs from all pairwise comparisons displayed a tissue-specific profile enriched for regions of heterochromatin marked by H3K9me3 during embryonic development.Taken together, these results support a mechanism whereby regions of bivalent chromatin that lose H3K4me3 during neuronal differentiation are targeted by excess DNMT3L and become hypermethylated. Overall, these findings demonstrate that DNMT3L overexpression during neurodevelopment recreates a facet of the genome-wide DS DNA methylation signature by targeting known genes and gene clusters that display pan-tissue differential methylation in DS."
"33749330","Epigenetic age associates with psychosocial stress and resilience in children of Latinx immigrants.","Epigenomics","Aim:To investigate associations of psychosocial stressors and resilience factors with DNA methylation age in saliva of Latinx children of immigrants before and after the 2016 presidential election (2015-2018).Materials & methods:We compared psychosocial exposures with four distinct measures of epigenetic age assessed in saliva of children (6-13 years, n = 71 pre-election; n = 35 post-election). Exploratory genome-wide analyses were also conducted.Results:We found distinct associations across epigenetic clocks and time points: for example, greater maternal social status pre-election and fear of parent deportation post-election both associated with decreased Hannum Age (p ≤ 0.01).Conclusion:Though limited in size, our unique study design provides novel hypotheses regarding how the social environment may influence epigenetic aging and genome-wide methylation, potentially contributing to racial/ethnic health inequalities."
"33749316","Social epigenomics: are we at an impasse?","Epigenomics","Aim:Social scientists have placed particularly high expectations on the study of epigenomics to explain how exposure to adverse social factors like poverty, child maltreatment and racism - particularly early in childhood - might contribute to complex diseases. However, progress has stalled, reflecting many of the same challenges faced in genomics, including overhype, lack of diversity in samples, limited replication and difficulty interpreting significance of findings.Materials & methods:This review focuses on the future of social epigenomics by discussing progress made, ongoing methodological and analytical challenges and suggestions for improvement.Results & conclusion:Recommendations include more diverse sample types, cross-cultural, longitudinal and multi-generational studies. True integration of social and epigenomic data will require increased access to both data types in publicly available databases, enhanced data integration frameworks, and more collaborative efforts between social scientists and geneticists."
"33748261","Epigenome-wide association study on diffusing capacity of the lung.","ERJ Open Res","Epigenetics may play an important role in the pathogenesis of lung diseases. However, little is known about the epigenetic factors that influence impaired gas exchange at the lung.To identify the epigenetic signatures of the diffusing capacity of the lung measured by carbon monoxide uptake (the diffusing capacity of the lung for carbon monoxide (DLCO)).An epigenome-wide association study (EWAS) was performed on diffusing capacity, measured by carbon monoxide uptake (DLCO) and per alveolar volume (VA) (asDLCO/VA), using the single-breath technique in 2674 individuals from two population-based cohort studies. These were the Rotterdam Study (RS, the ""discovery panel"") and the Framingham Heart Study (FHS, the ""replication panel""). We assessed the clinical relevance of our findings by investigating the identified sites in whole blood and by lung tissue specific gene expression.We identified and replicated two CpG sites (cg05575921 and cg05951221) that were significantly associated withDLCO/VAand one (cg05575921) suggestively associated withDLCO. Furthermore, we found a positive association between aryl hydrocarbon receptor repressor (AHRR) gene (cg05575921) hypomethylation and gene expression of exocyst complex component 3 (EXOC3) in whole blood. We confirmed that the expression ofEXOC3in lung tissue is positively associated withDLCO/VAandDLCO.We report on epigenome-wide associations with diffusing capacity in the general population. Our results suggest EXOC3 to be an excellent candidate, through which smoking-induced hypomethylation ofAHRRmight affect pulmonary gas exchange.Copyright ©ERS 2021."
"33747361","Global DNA hypermethylation pattern and unique gene expression signature in liver cancer from patients with Indigenous American ancestry.","Oncotarget","Hepatocellular carcinoma (HCC) usually afflicts individuals in their maturity after a protracted liver disease. Contrasting with this pattern, the age structure of HCC in Andean people displays a bimodal distribution with half of the patients developing HCC in adolescence and early adulthood. To deepen our understanding of the molecular determinants of the disease in this population, we conducted an integrative analysis of gene expression and DNA methylation in HCC developed by 74 Peruvian patients, including 39 adolescents and young adults. While genome-wide hypomethylation is considered as a paradigm in human HCCs, our analysis revealed that Peruvian tumors are associated with a global DNA hypermethylation. Moreover, pathway enrichment analysis of transcriptome data characterized an original combination of signatures. Peruvian HCC forgoes canonical activations of IGF2, Notch, Ras/MAPK, and TGF-β signals to depend instead on Hippo/YAP1, MYC, and Wnt/β-catenin pathways. These signatures delineate a homogeneous subtype of liver tumors at the interface of the proliferative and non-proliferative classes of HCCs. Remarkably, the development of this HCC subtype occurs in patients with one of the four Native American mitochondrial haplogroups A-D. Finally, integrative characterization revealed that Peruvian HCC is apparently controlled by the PRC2 complex that mediates cell reprogramming with massive DNA methylation modulating gene expression and pinpointed retinoid signaling as a potential target for epigenetic therapy.Copyright: © 2021 Cerapio et al."
"33745724","The prolonged disease state of infertility is associated with embryonic epigenetic dysregulation.","Fertil Steril","To evaluate the epigenetic consequence of a prolonged disease state of infertility in euploid blastocysts.Methylome analysis as well as targeted imprinted methylation and expression analysis on individual human euploid blastocysts examined in association with duration of patient infertility and time to live birth.Research study.One hundred four surplus cryopreserved euploid blastocysts of transferrable-quality were donated with informed patient consent and grouped based on time to pregnancy (TTP).None MAIN OUTCOME MEASURE(S): The Methyl Maxi-Seq platform (Zymo Research) was used to determine genome-wide methylation, while targeted methylation and expression analyses were performed by pyrosequencing and quantitative real-time polymerase chain reaction, respectively. Statistical analyses used Student's t test, 1-way ANOVA, Fisher's exact test, and pairwise-fixed reallocation randomization test, where appropriate.The methylome analysis of individual blastocysts revealed significant alterations at 6,609 CpG sites associated with prolonged infertility (≥60 months) compared with those of fertile controls (0 months). Significant CpG alterations were localized to numerous imprinting control regions and imprinted genes, and several signaling pathways were highly represented among genes that were differentially methylated. Targeted imprinting methylation analysis uncovered significant hypomethylation at KvDMR and MEST imprinting control regions, with significant decreases in the gene expression levels upon extended TTP (≥36 months) compared to minimal TTP (≤24 months).The prolonged disease state of infertility correlates with an altered methylome in euploid blastocysts, with particular emphasis on genomic imprinting regulation, compared with assisted reproductive technologies alone.Copyright © 2021 American Society for Reproductive Medicine. Published by Elsevier Inc. All rights reserved."
"33741760","'Enhancing' red cell fate through epigenetic mechanisms.","Curr Opin Hematol","Transcription of erythroid-specific genes is regulated by the three-dimensional structure and composition of chromatin, which dynamically changes during erythroid differentiation. Chromatin organization and dynamics are regulated by several epigenetic mechanisms involving DNA (de-)methylation, posttranslational modifications (PTMs) of histones, chromatin-associated structural proteins, and higher-order structural changes and interactions. This review addresses examples of recent developments in several areas delineating the interface of chromatin regulation and erythroid-specific lineage transcription.We survey and discuss recent studies that focus on the erythroid chromatin landscape, erythroid enhancer-promotor interactions, super-enhancer functionality, the role of chromatin modifiers and epigenetic crosstalk, as well as the progress in mapping red blood cell (RBC) trait-associated genetic variants within cis-regulatory elements (CREs) identified in genome-wide association study (GWAS) efforts as a step toward determining their impact on erythroid-specific gene expression.As one of the best characterized and accessible cell differentiation systems, erythropoiesis has been at the forefront of studies aiming to conceptualize how chromatin dynamics regulate transcription. New emerging technologies that bring a significantly enhanced spatial and temporal resolution of chromatin structure, and allow investigation of small cell numbers, have advanced our understanding of chromatin dynamics during erythroid differentiation in vivo.Copyright © 2021 Wolters Kluwer Health, Inc. All rights reserved."
"33741694","Genome-wide DNA methylation profiling of esophageal squamous cell carcinoma from global high-incidence regions identifies crucial genes and potential cancer markers.","Cancer Res","Epigenetic mechanisms such as aberrant DNA methylation (DNAme) are known to drive esophageal squamous cell carcinoma (ESCC), yet they remain poorly understood. Here we studied tumor-specific DNAme in ESCC cases from nine high-incidence countries of Africa, Asia, and South America. Infinium MethylationEPIC array was performed on 108 tumors and 51 normal tissue adjacent to the tumors (NAT) in the discovery phase, and targeted pyrosequencing was performed on 132 tumors and 36 NAT in the replication phase. Top genes for replication were prioritizied by weighting methylation results using RNA-seq data from TCGA and GTEx and validated by qPCR. Methylome analysis comparing tumor and NAT identified 6,796 differentially methylated positions (DMP) and 866 differential methylated regions (DMR) with a 30% methylation (Δβ) difference. The majority of identified DMPs and DMRs were hypermethylated in tumors, particularly in promoters and gene-body regions of genes involved in transcription activation. The top three prioritized genes for replication, PAX9, SIM2 and THSD4 had similar methylation differences in the discovery and replication sets. These genes were exclusively expressed in normal esophageal tissues in GTEx and downregulated in tumors. The specificity and sensitivity of these DNAme events in discriminating tumors from NAT were assessed. Our study identified novel, robust, and crucial tumor-specific DNAme events in ESCC tumors across several high incidence populations of the world. Methylome changes identified in this study may serve as potential targets for biomarker discovery and warrant further functional characterization.Copyright ©2021, American Association for Cancer Research."
"33741061","Birthweight DNA methylation signatures in infant saliva.","Clin Epigenetics","Low birthweight has been repeatedly associated with long-term adverse health outcomes and many non-communicable diseases. Our aim was to look-up cord blood birthweight-associated CpG sites identified by the PACE Consortium in infant saliva, and to explore saliva-specific DNA methylation signatures of birthweight.DNA methylation was assessed using Infinium HumanMethylation450K array in 135 saliva samples collected from children of the NINFEA birth cohort at an average age of 10.8 (range 7-17) months. The association analyses between birthweight and DNA methylation variations were carried out using robust linear regression models both in the exploratory EWAS analyses and in the look-up of the PACE findings in infant saliva.None of the cord blood birthweight-associated CpGs identified by the PACE Consortium was associated with birthweight when analysed in infant saliva. In saliva EWAS analyses, considering a false discovery rate p-values < 0.05, birthweight as continuous variable was associated with DNA methylation in 44 CpG sites; being born small for gestational age (SGA, lower 10thpercentile of birthweight for gestational age according to WHO reference charts) was associated with DNA methylation in 44 CpGs, with only one overlapping CpG between the two analyses. Despite no overlap with PACE results at the CpG level, two of the top saliva birthweight CpGs mapped at genes associated with birthweight with the same direction of the effect also in the PACE Consortium (MACROD1 and RPTOR).Our study provides an indication of the birthweight and SGA epigenetic salivary signatures in children around 10 months of age. DNA methylation signatures in cord blood may not be comparable with saliva DNA methylation signatures at about 10 months of age, suggesting that the birthweight epigenetic marks are likely time and tissue specific."
